1 3 6 0.756756756756757 7.0
1 3 7 1.7976931348623157E308 4.9E-324
1 3 8 1.7976931348623157E308 4.9E-324
1 3 9 1.7976931348623157E308 4.9E-324
1 3 10 1.7976931348623157E308 4.9E-324
1 3 11 1.7976931348623157E308 4.9E-324
1 4 0 2.7215390309173477 6.0
1 4 1 2.57464374963667 5.0
1 4 2 3.0239322565748306 4.0
1 4 3 0.0 3.823529411764706
1 4 4 1.7976931348623157E308 4.9E-324
1 4 5 1.7976931348623157E308 4.9E-324
1 4 6 1.7976931348623157E308 4.9E-324
1 4 7 1.7976931348623157E308 4.9E-324
1 4 8 1.7976931348623157E308 4.9E-324
1 4 9 1.7976931348623157E308 4.9E-324
1 4 10 1.7976931348623157E308 4.9E-324
1 4 11 1.7976931348623157E308 4.9E-324
1 5 0 3.5774660663549747 7.0
1 5 1 3.5999999999999996 6.0
1 5 2 3.953694551675882 5.0
1 5 3 0.0 4.344827586206897
1 5 4 1.7976931348623157E308 4.9E-324
1 5 5 1.7976931348623157E308 4.9E-324
1 5 6 1.7976931348623157E308 4.9E-324
1 5 7 1.7976931348623157E308 4.9E-324
1 5 8 1.7976931348623157E308 4.9E-324
1 5 9 1.7976931348623157E308 4.9E-324
1 5 10 1.7976931348623157E308 4.9E-324
1 5 11 1.7976931348623157E308 4.9E-324
1 6 0 4.877656219921283 8.0
1 6 1 4.698414177724998 7.0
1 6 2 5.121539030917347 6.0
1 6 3 0.0 6.243243243243243
1 6 4 1.7976931348623157E308 4.9E-324
1 6 5 1.7976931348623157E308 4.9E-324
1 6 6 1.7976931348623157E308 4.9E-324
1 6 7 1.7976931348623157E308 4.9E-324
1 6 8 1.7976931348623157E308 4.9E-324
1 6 9 1.7976931348623157E308 4.9E-324
1 6 10 1.7976931348623157E308 4.9E-324
1 6 11 1.7976931348623157E308 4.9E-324
1 7 0 4.171645389257746 7.0
1 7 1 3.7716559418753777 6.0
1 7 2 4.211427721215115 5.0
1 7 3 1.7976931348623157E308 4.9E-324
1 7 4 1.7976931348623157E308 4.9E-324
1 7 5 1.7976931348623157E308 4.9E-324
1 7 6 1.7976931348623157E308 4.9E-324
1 7 7 1.7976931348623157E308 4.9E-324
1 7 8 1.7976931348623157E308 4.9E-324
1 7 9 1.7976931348623157E308 4.9E-324
1 7 10 1.7976931348623157E308 4.9E-324
1 7 11 1.7976931348623157E308 4.9E-324
1 8 0 6.063537281149639 7.0
1 8 1 5.714285714285714 8.0
1 8 2 6.063537281149639 7.0
1 8 3 1.7976931348623157E308 4.9E-324
1 8 4 1.7976931348623157E308 4.9E-324
1 8 5 1.7976931348623157E308 4.9E-324
1 8 6 1.7976931348623157E308 4.9E-324
1 8 7 1.7976931348623157E308 4.9E-324
1 8 8 1.7976931348623157E308 4.9E-324
1 8 9 1.7976931348623157E308 4.9E-324
1 8 10 1.7976931348623157E308 4.9E-324
1 8 11 1.7976931348623157E308 4.9E-324
1 9 0 5.121539030917347 6.0
1 9 1 4.698414177724998 7.0
1 9 2 4.92716839202639 6.0
1 9 3 1.7976931348623157E308 4.9E-324
1 9 4 1.7976931348623157E308 4.9E-324
1 9 5 1.7976931348623157E308 4.9E-324
1 9 6 1.7976931348623157E308 4.9E-324
1 9 7 1.7976931348623157E308 4.9E-324
1 9 8 1.7976931348623157E308 4.9E-324
1 9 9 1.7976931348623157E308 4.9E-324
1 9 10 1.7976931348623157E308 4.9E-324
1 9 11 1.7976931348623157E308 4.9E-324
1 10 0 3.953694551675882 5.0
1 10 1 3.5999999999999996 6.0
1 10 2 3.953694551675882 5.0
1 10 3 1.7976931348623157E308 4.9E-324
1 10 4 1.7976931348623157E308 4.9E-324
1 10 5 1.7976931348623157E308 4.9E-324
1 10 6 1.7976931348623157E308 4.9E-324
1 10 7 1.7976931348623157E308 4.9E-324
1 10 8 1.7976931348623157E308 4.9E-324
1 10 9 1.7976931348623157E308 4.9E-324
1 10 10 1.7976931348623157E308 4.9E-324
1 10 11 1.7976931348623157E308 4.9E-324
1 11 0 4.92716839202639 6.0
1 11 1 4.698414177724998 7.0
1 11 2 5.121539030917347 6.0
1 11 3 1.7976931348623157E308 4.9E-324
1 11 4 1.7976931348623157E308 4.9E-324
1 11 5 1.7976931348623157E308 4.9E-324
1 11 6 1.7976931348623157E308 4.9E-324
1 11 7 1.7976931348623157E308 4.9E-324
1 11 8 1.7976931348623157E308 4.9E-324
1 11 9 1.7976931348623157E308 4.9E-324
1 11 10 1.7976931348623157E308 4.9E-324
1 11 11 1.7976931348623157E308 4.9E-324
2 0 0 4.9E-324 1.7976931348623157E308
2 0 1 0.0 2.0
2 0 2 0.0 3.0
2 0 3 0.0 2.0
2 0 4 4.8 6.0
2 0 5 4.54054054054054 7.0
2 0 6 4.571428571428571 8.0
2 0 7 4.54054054054054 7.0
2 0 8 0.756756756756757 7.0
2 0 9 1.7976931348623157E308 4.9E-324
2 0 10 5.551115123125783E-16 1.176470588235294
2 0 11 1.6551724137931032 6.0
2 1 0 0.0 2.0
2 1 1 4.9E-324 1.7976931348623157E308
2 1 2 0.0 2.0
2 1 3 0.0 3.0
2 1 4 0.0 3.7297487493731203
2 1 5 0.0 3.2784609690826523
2 1 6 0.0 3.4225339336450253
2 1 7 0.0 3.5884304343700553
2 1 8 0.0 3.1223437800787166
2 1 9 0.0 2.828354610742254
2 1 10 0.0 3.2784609690826523
2 1 11 0.0 3.4225339336450253
2 2 0 0.0 3.0
2 2 1 0.0 2.0
2 2 2 4.9E-324 1.7976931348623157E308
2 2 3 0.0 2.0
2 2 4 0.0 2.6666666666666665
2 2 5 0.0 2.42535625036333
2 2 6 0.0 2.4000000000000004
2 2 7 0.0 2.42535625036333
2 2 8 0.0 2.301585822275002
2 2 9 0.0 2.2283440581246223
2 2 10 0.0 2.42535625036333
2 2 11 0.0 2.4000000000000004
2 3 0 0.0 2.0
2 3 1 0.0 3.0
2 3 2 0.0 2.0
2 3 3 4.9E-324 1.7976931348623157E308
2 3 4 0.0 3.7297487493731203
2 3 5 0.0 3.5884304343700553
2 3 6 0.0 3.4225339336450253
2 3 7 0.0 3.2784609690826523
2 3 8 0.0 0.8784609690826527
2 3 9 0.0 0.7885722787848848
2 3 10 0.0 0.9760677434251696
2 3 11 0.0 1.046305448324118
2 4 0 0.0 1.2000000000000002
2 4 1 1.2702512506268797 5.0
2 4 2 1.3333333333333335 4.0
2 4 3 1.2702512506268797 5.0
2 4 4 1.7976931348623157E308 4.9E-324
2 4 5 1.7976931348623157E308 4.9E-324
2 4 6 1.7976931348623157E308 4.9E-324
2 4 7 1.7976931348623157E308 4.9E-324
2 4 8 1.7976931348623157E308 4.9E-324
2 4 9 1.7976931348623157E308 4.9E-324
2 4 10 1.7976931348623157E308 4.9E-324
2 4 11 1.7976931348623157E308 4.9E-324
2 5 0 0.0 2.459459459459459
2 5 1 2.7215390309173477 6.0
2 5 2 2.57464374963667 5.0
2 5 3 2.4115695656299447 6.0
2 5 4 1.7976931348623157E308 4.9E-324
2 5 5 1.7976931348623157E308 4.9E-324
2 5 6 1.7976931348623157E308 4.9E-324
2 5 7 1.7976931348623157E308 4.9E-324
2 5 8 1.7976931348623157E308 4.9E-324
2 5 9 1.7976931348623157E308 4.9E-324
2 5 10 1.7976931348623157E308 4.9E-324
2 5 11 1.7976931348623157E308 4.9E-324
2 6 0 0.0 3.4285714285714284
2 6 1 3.5774660663549747 7.0
2 6 2 3.5999999999999996 6.0
2 6 3 3.5774660663549747 7.0
2 6 4 1.7976931348623157E308 4.9E-324
2 6 5 1.7976931348623157E308 4.9E-324
2 6 6 1.7976931348623157E308 4.9E-324
2 6 7 1.7976931348623157E308 4.9E-324
2 6 8 1.7976931348623157E308 4.9E-324
2 6 9 1.7976931348623157E308 4.9E-324
2 6 10 1.7976931348623157E308 4.9E-324
2 6 11 1.7976931348623157E308 4.9E-324
2 7 0 0.0 2.459459459459459
2 7 1 2.4115695656299447 6.0
2 7 2 2.57464374963667 5.0
2 7 3 2.7215390309173477 6.0
2 7 4 1.7976931348623157E308 4.9E-324
2 7 5 1.7976931348623157E308 4.9E-324
2 7 6 1.7976931348623157E308 4.9E-324
2 7 7 1.7976931348623157E308 4.9E-324
2 7 8 1.7976931348623157E308 4.9E-324
2 7 9 1.7976931348623157E308 4.9E-324
2 7 10 1.7976931348623157E308 4.9E-324
2 7 11 1.7976931348623157E308 4.9E-324
2 8 0 0.0 6.243243243243243
2 8 1 4.877656219921283 8.0
2 8 2 4.698414177724998 7.0
2 8 3 5.121539030917347 6.0
2 8 4 1.7976931348623157E308 4.9E-324
2 8 5 1.7976931348623157E308 4.9E-324
2 8 6 1.7976931348623157E308 4.9E-324
2 8 7 1.7976931348623157E308 4.9E-324
2 8 8 1.7976931348623157E308 4.9E-324
2 8 9 1.7976931348623157E308 4.9E-324
2 8 10 1.7976931348623157E308 4.9E-324
2 8 11 1.7976931348623157E308 4.9E-324
2 9 0 1.7976931348623157E308 4.9E-324
2 9 1 4.171645389257746 7.0
2 9 2 3.7716559418753777 6.0
2 9 3 4.211427721215115 5.0
2 9 4 1.7976931348623157E308 4.9E-324
2 9 5 1.7976931348623157E308 4.9E-324
2 9 6 1.7976931348623157E308 4.9E-324
2 9 7 1.7976931348623157E308 4.9E-324
2 9 8 1.7976931348623157E308 4.9E-324
2 9 9 1.7976931348623157E308 4.9E-324
2 9 10 1.7976931348623157E308 4.9E-324
2 9 11 1.7976931348623157E308 4.9E-324
2 10 0 3.823529411764706 4.999999999999999
2 10 1 2.7215390309173477 6.0
2 10 2 2.57464374963667 5.0
2 10 3 3.0239322565748306 4.0
2 10 4 1.7976931348623157E308 4.9E-324
2 10 5 1.7976931348623157E308 4.9E-324
2 10 6 1.7976931348623157E308 4.9E-324
2 10 7 1.7976931348623157E308 4.9E-324
2 10 8 1.7976931348623157E308 4.9E-324
2 10 9 1.7976931348623157E308 4.9E-324
2 10 10 1.7976931348623157E308 4.9E-324
2 10 11 1.7976931348623157E308 4.9E-324
2 11 0 0.0 4.344827586206897
2 11 1 3.5774660663549747 7.0
2 11 2 3.5999999999999996 6.0
2 11 3 3.953694551675882 5.0
2 11 4 1.7976931348623157E308 4.9E-324
2 11 5 1.7976931348623157E308 4.9E-324
2 11 6 1.7976931348623157E308 4.9E-324
2 11 7 1.7976931348623157E308 4.9E-324
2 11 8 1.7976931348623157E308 4.9E-324
2 11 9 1.7976931348623157E308 4.9E-324
2 11 10 1.7976931348623157E308 4.9E-324
2 11 11 1.7976931348623157E308 4.9E-324
3 0 0 4.9E-324 1.7976931348623157E308
3 0 1 0.0 2.0
3 0 2 0.0 3.0
3 0 3 0.0 2.0
3 0 4 0.0 3.2784609690826523
3 0 5 0.0 2.828354610742254
3 0 6 0.0 3.1223437800787166
3 0 7 0.0 3.4225339336450253
3 0 8 0.0 3.4225339336450253
3 0 9 0.0 3.2784609690826523
3 0 10 0.0 3.7297487493731203
3 0 11 0.0 3.5884304343700553
3 1 0 0.0 2.0
3 1 1 4.9E-324 1.7976931348623157E308
3 1 2 0.0 2.0
3 1 3 0.0 3.0
3 1 4 1.176470588235294 5.0
3 1 5 1.7976931348623157E308 4.9E-324
3 1 6 0.756756756756757 7.0
3 1 7 1.6551724137931032 6.0
3 1 8 4.571428571428571 8.0
3 1 9 4.54054054054054 7.0
3 1 10 4.8 6.0
3 1 11 4.54054054054054 7.0
3 2 0 0.0 3.0
3 2 1 0.0 2.0
3 2 2 4.9E-324 1.7976931348623157E308
3 2 3 0.0 2.0
3 2 4 0.0 0.9760677434251696
3 2 5 0.0 0.7885722787848848
3 2 6 0.0 0.8784609690826527
3 2 7 0.0 1.046305448324118
3 2 8 0.0 3.4225339336450253
3 2 9 0.0 3.5884304343700553
3 2 10 0.0 3.7297487493731203
3 2 11 0.0 3.2784609690826523
3 3 0 0.0 2.0
3 3 1 0.0 3.0
3 3 2 0.0 2.0
3 3 3 4.9E-324 1.7976931348623157E308
3 3 4 0.0 2.42535625036333
3 3 5 0.0 2.2283440581246223
3 3 6 0.0 2.301585822275002
3 3 7 0.0 2.4000000000000004
3 3 8 0.0 2.4000000000000004
3 3 9 0.0 2.42535625036333
3 3 10 0.0 2.6666666666666665
3 3 11 0.0 2.42535625036333
3 4 0 2.7215390309173477 6.0
3 4 1 0.0 3.823529411764706
3 4 2 3.0239322565748306 4.0
3 4 3 2.57464374963667 5.0
3 4 4 1.7976931348623157E308 4.9E-324
3 4 5 1.7976931348623157E308 4.9E-324
3 4 6 1.7976931348623157E308 4.9E-324
3 4 7 1.7976931348623157E308 4.9E-324
3 4 8 1.7976931348623157E308 4.9E-324
3 4 9 1.7976931348623157E308 4.9E-324
3 4 10 1.7976931348623157E308 4.9E-324
3 4 11 1.7976931348623157E308 4.9E-324
3 5 0 4.171645389257746 7.0
3 5 1 1.7976931348623157E308 4.9E-324
3 5 2 4.211427721215115 5.0
3 5 3 3.7716559418753777 6.0
3 5 4 1.7976931348623157E308 4.9E-324
3 5 5 1.7976931348623157E308 4.9E-324
3 5 6 1.7976931348623157E308 4.9E-324
3 5 7 1.7976931348623157E308 4.9E-324
3 5 8 1.7976931348623157E308 4.9E-324
3 5 9 1.7976931348623157E308 4.9E-324
3 5 10 1.7976931348623157E308 4.9E-324
3 5 11 1.7976931348623157E308 4.9E-324
3 6 0 4.877656219921283 8.0
3 6 1 0.0 6.243243243243243
3 6 2 5.121539030917347 6.0
3 6 3 4.698414177724998 7.0
3 6 4 1.7976931348623157E308 4.9E-324
3 6 5 1.7976931348623157E308 4.9E-324
3 6 6 1.7976931348623157E308 4.9E-324
3 6 7 1.7976931348623157E308 4.9E-324
3 6 8 1.7976931348623157E308 4.9E-324
3 6 9 1.7976931348623157E308 4.9E-324
3 6 10 1.7976931348623157E308 4.9E-324
3 6 11 1.7976931348623157E308 4.9E-324
3 7 0 3.5774660663549747 7.0
3 7 1 0.0 4.344827586206897
3 7 2 3.953694551675882 5.0
3 7 3 3.5999999999999996 6.0
3 7 4 1.7976931348623157E308 4.9E-324
3 7 5 1.7976931348623157E308 4.9E-324
3 7 6 1.7976931348623157E308 4.9E-324
3 7 7 1.7976931348623157E308 4.9E-324
3 7 8 1.7976931348623157E308 4.9E-324
3 7 9 1.7976931348623157E308 4.9E-324
3 7 10 1.7976931348623157E308 4.9E-324
3 7 11 1.7976931348623157E308 4.9E-324
3 8 0 3.5774660663549747 7.0
3 8 1 0.0 3.4285714285714284
3 8 2 3.5774660663549747 7.0
3 8 3 3.5999999999999996 6.0
3 8 4 1.7976931348623157E308 4.9E-324
3 8 5 1.7976931348623157E308 4.9E-324
3 8 6 1.7976931348623157E308 4.9E-324
3 8 7 1.7976931348623157E308 4.9E-324
3 8 8 1.7976931348623157E308 4.9E-324
3 8 9 1.7976931348623157E308 4.9E-324
3 8 10 1.7976931348623157E308 4.9E-324
3 8 11 1.7976931348623157E308 4.9E-324
3 9 0 2.7215390309173477 6.0
3 9 1 0.0 2.459459459459459
3 9 2 2.4115695656299447 6.0
3 9 3 2.57464374963667 5.0
3 9 4 1.7976931348623157E308 4.9E-324
3 9 5 1.7976931348623157E308 4.9E-324
3 9 6 1.7976931348623157E308 4.9E-324
3 9 7 1.7976931348623157E308 4.9E-324
3 9 8 1.7976931348623157E308 4.9E-324
3 9 9 1.7976931348623157E308 4.9E-324
3 9 10 1.7976931348623157E308 4.9E-324
3 9 11 1.7976931348623157E308 4.9E-324
3 10 0 1.2702512506268797 5.0
3 10 1 0.0 1.2000000000000002
3 10 2 1.2702512506268797 5.0
3 10 3 1.3333333333333335 4.0
3 10 4 1.7976931348623157E308 4.9E-324
3 10 5 1.7976931348623157E308 4.9E-324
3 10 6 1.7976931348623157E308 4.9E-324
3 10 7 1.7976931348623157E308 4.9E-324
3 10 8 1.7976931348623157E308 4.9E-324
3 10 9 1.7976931348623157E308 4.9E-324
3 10 10 1.7976931348623157E308 4.9E-324
3 10 11 1.7976931348623157E308 4.9E-324
3 11 0 2.4115695656299447 6.0
3 11 1 0.0 2.459459459459459
3 11 2 2.7215390309173477 6.0
3 11 3 2.57464374963667 5.0
3 11 4 1.7976931348623157E308 4.9E-324
3 11 5 1.7976931348623157E308 4.9E-324
3 11 6 1.7976931348623157E308 4.9E-324
3 11 7 1.7976931348623157E308 4.9E-324
3 11 8 1.7976931348623157E308 4.9E-324
3 11 9 1.7976931348623157E308 4.9E-324
3 11 10 1.7976931348623157E308 4.9E-324
3 11 11 1.7976931348623157E308 4.9E-324
4 0 0 1.7976931348623157E308 4.9E-324
4 0 1 1.7976931348623157E308 4.9E-324
4 0 2 1.7976931348623157E308 4.9E-324
4 0 3 1.7976931348623157E308 4.9E-324
4 0 4 3.5999999999999996 6.0
4 0 5 3.5774660663549747 7.0
4 0 6 3.428571428571429 8.0
4 0 7 3.5774660663549747 7.0
4 0 8 1.7976931348623157E308 4.9E-324
4 0 9 1.7976931348623157E308 4.9E-324
4 0 10 1.7976931348623157E308 4.9E-324
4 0 11 1.7976931348623157E308 4.9E-324
4 1 0 1.7976931348623157E308 4.9E-324
4 1 1 1.7976931348623157E308 4.9E-324
4 1 2 1.7976931348623157E308 4.9E-324
4 1 3 1.7976931348623157E308 4.9E-324
4 1 4 2.57464374963667 5.0
4 1 5 2.7215390309173477 6.0
4 1 6 2.4594594594594597 7.0
4 1 7 2.4115695656299447 6.0
4 1 8 1.7976931348623157E308 4.9E-324
4 1 9 1.7976931348623157E308 4.9E-324
4 1 10 1.7976931348623157E308 4.9E-324
4 1 11 1.7976931348623157E308 4.9E-324
4 2 0 1.7976931348623157E308 4.9E-324
4 2 1 1.7976931348623157E308 4.9E-324
4 2 2 1.7976931348623157E308 4.9E-324
4 2 3 1.7976931348623157E308 4.9E-324
4 2 4 1.3333333333333335 4.0
4 2 5 1.2702512506268802 5.0
4 2 6 1.1999999999999993 6.0
4 2 7 1.2702512506268802 5.0
4 2 8 1.7976931348623157E308 4.9E-324
4 2 9 1.7976931348623157E308 4.9E-324
4 2 10 1.7976931348623157E308 4.9E-324
4 2 11 1.7976931348623157E308 4.9E-324
4 3 0 1.7976931348623157E308 4.9E-324
4 3 1 1.7976931348623157E308 4.9E-324
4 3 2 1.7976931348623157E308 4.9E-324
4 3 3 1.7976931348623157E308 4.9E-324
4 3 4 2.57464374963667 5.0
4 3 5 2.4115695656299447 6.0
4 3 6 2.4594594594594597 7.0
4 3 7 2.7215390309173477 6.0
4 3 8 1.7976931348623157E308 4.9E-324
4 3 9 1.7976931348623157E308 4.9E-324
4 3 10 1.7976931348623157E308 4.9E-324
4 3 11 1.7976931348623157E308 4.9E-324
4 4 0 0.0 2.4000000000000004
4 4 1 0.0 2.42535625036333
4 4 2 0.0 2.6666666666666665
4 4 3 0.0 2.42535625036333
4 4 4 4.9E-324 1.7976931348623157E308
4 4 5 0.0 2.0
4 4 6 0.0 3.0
4 4 7 0.0 2.0
4 4 8 0.0 2.2188007849009166
4 4 9 0.0 2.262741699796952
4 4 10 0.0 2.1213203435596424
4 4 11 0.0 2.057983021710106
4 5 0 0.0 3.4225339336450253
4 5 1 0.0 3.2784609690826523
4 5 2 0.0 3.72974874937312
4 5 3 0.0 3.5884304343700553
4 5 4 0.0 2.0
4 5 5 4.9E-324 1.7976931348623157E308
4 5 6 0.0 2.0
4 5 7 0.0 3.0
4 5 8 0.0 3.537730640752909
4 5 9 0.0 3.621320343559643
4 5 10 0.0 3.8627416997969517
4 5 11 0.0 3.7358241318593364
4 6 0 0.0 4.571428571428571
4 6 1 0.0 4.54054054054054
4 6 2 0.0 4.800000000000001
4 6 3 0.0 4.54054054054054
4 6 4 0.0 3.0
4 6 5 0.0 2.0
4 6 6 4.9E-324 1.7976931348623157E308
4 6 7 0.0 2.0
4 6 8 2.999999999999999 9.0
4 6 9 3.4054054054054044 9.0
4 6 10 2.463363718453367E-15 3.692307692307691
4 6 11 3.2 8.0
4 7 0 0.0 3.4225339336450253
4 7 1 0.0 3.5884304343700553
4 7 2 0.0 3.72974874937312
4 7 3 0.0 3.2784609690826523
4 7 4 0.0 2.0
4 7 5 0.0 3.0
4 7 6 0.0 2.0
4 7 7 4.9E-324 1.7976931348623157E308
4 7 8 0.0 1.6
4 7 9 0.0 1.906508437755889
4 7 10 0.0 1.8503437719244558
4 7 11 0.0 1.5
